time,"P(B1|X1)","P(B1|X2)","P(B2|X2)","P(B1|X3)","P(B2|X3)","P(B1|X4)","P(B2|X4)","P(B1|X5)","P(B2|X5)","P(B5|X9)","P(B1|X9)","P(B1|X6)","P(B1|X7)","P(B2|X7)","P(B1|X8)","P(B2|X8)","P(B2|X9)","P(B3|X9)","P(B4|X9)","P(B6|X9)","P(B1|X10)","P(B2|X10)","P(B1|X11)","P(B2|X11)","P(B1|X12)"
7.460000e-11,2.480772e+01,2.569613e+01,2.589488e+01,2.533867e+01,2.482814e+01,2.063544e+01,1.993519e+01,1.971374e+01,1.972600e+01,1.969507e+01,-5.871983e+00,2.407059e+01,2.050584e+01,1.975644e+01,1.943290e+01,1.977878e+01,1.988923e+01,1.864471e+01,1.428669e+01,1.371326e+01,1.317297e+01,1.330680e+01,1.329760e+01,1.022092e+01,7.638521e+00
7.480000e-11,2.464556e+01,2.572672e+01,2.599123e+01,2.520715e+01,2.525792e+01,2.077347e+01,1.995881e+01,1.971813e+01,1.969308e+01,1.971162e+01,-5.881053e+00,2.452682e+01,2.064598e+01,1.974750e+01,1.948255e+01,1.982668e+01,1.979341e+01,1.850954e+01,1.424316e+01,1.375596e+01,1.313100e+01,1.348166e+01,1.314589e+01,1.066483e+01,7.725237e+00
7.500000e-11,2.448262e+01,2.574675e+01,2.606202e+01,2.512579e+01,2.561316e+01,2.093539e+01,1.998168e+01,1.972245e+01,1.966350e+01,1.973193e+01,-5.897247e+00,2.495397e+01,2.079844e+01,1.974732e+01,1.954300e+01,1.985934e+01,1.967679e+01,1.840659e+01,1.418947e+01,1.377929e+01,1.311587e+01,1.362626e+01,1.298017e+01,1.114390e+01,7.826165e+00
7.520000e-11,2.433104e+01,2.575483e+01,2.610430e+01,2.510247e+01,2.587570e+01,2.112348e+01,2.000524e+01,1.972648e+01,1.963908e+01,1.975327e+01,-5.920625e+00,2.532647e+01,2.096587e+01,1.975822e+01,1.960963e+01,1.987576e+01,1.954758e+01,1.833830e+01,1.412840e+01,1.378285e+01,1.312851e+01,1.373314e+01,1.282249e+01,1.164000e+01,7.943749e+00
7.540000e-11,2.420037e+01,2.575020e+01,2.611763e+01,2.513831e+01,2.603734e+01,2.134017e+01,2.003112e+01,1.973013e+01,1.962120e+01,1.977315e+01,-5.950905e+00,2.562367e+01,2.115144e+01,1.978191e+01,1.967783e+01,1.987586e+01,1.941485e+01,1.830418e+01,1.406290e+01,1.376739e+01,1.316713e+01,1.379844e+01,1.269250e+01,1.212660e+01,8.080745e+00
7.560000e-11,2.409724e+01,2.573291e+01,2.610380e+01,2.522802e+01,2.609916e+01,2.158825e+01,2.006106e+01,1.973346e+01,1.961068e+01,1.978950e+01,-5.987375e+00,2.583263e+01,2.135876e+01,1.981949e+01,1.974336e+01,1.986049e+01,1.928785e+01,1.830134e+01,1.399594e+01,1.373469e+01,1.322754e+01,1.382164e+01,1.260556e+01,1.257358e+01,8.240206e+00
7.580000e-11,2.402538e+01,2.570381e+01,2.606654e+01,2.536098e+01,2.606994e+01,2.187109e+01,2.009694e+01,1.973669e+01,1.960781e+01,1.980087e+01,-6.028852e+00,2.594870e+01,2.159194e+01,1.987143e+01,1.980260e+01,1.983132e+01,1.917527e+01,1.832506e+01,1.393036e+01,1.368747e+01,1.330375e+01,1.380510e+01,1.257142e+01,1.295352e+01,8.425524e+00
7.600000e-11,2.398597e+01,2.566455e+01,2.601102e+01,2.552272e+01,2.596463e+01,2.219242e+01,2.014067e+01,1.974022e+01,1.961230e+01,1.980644e+01,-6.073697e+00,2.597481e+01,2.185555e+01,1.993772e+01,1.985281e+01,1.979072e+01,1.908440e+01,1.836945e+01,1.386869e+01,1.362919e+01,1.338867e+01,1.375367e+01,1.259350e+01,1.324662e+01,8.640577e+00
7.620000e-11,2.397800e+01,2.561757e+01,2.594341e+01,2.569691e+01,2.580295e+01,2.255549e+01,2.019425e+01,1.974462e+01,1.962337e+01,1.980607e+01,-6.119898e+00,2.592030e+01,2.215443e+01,2.001802e+01,1.989213e+01,1.974170e+01,1.902057e+01,1.842799e+01,1.381307e+01,1.356384e+01,1.347485e+01,1.367430e+01,1.266894e+01,1.344282e+01,8.889952e+00
7.640000e-11,2.399867e+01,2.556587e+01,2.587036e+01,2.586730e+01,2.560796e+01,2.296131e+01,2.025977e+01,1.975055e+01,1.963983e+01,1.980023e+01,-6.165192e+00,2.579971e+01,2.249295e+01,2.011186e+01,1.991971e+01,1.968771e+01,1.898668e+01,1.849411e+01,1.376508e+01,1.349572e+01,1.355519e+01,1.357553e+01,1.278936e+01,1.354144e+01,9.179152e+00
7.660000e-11,2.404379e+01,2.551289e+01,2.579840e+01,2.601945e+01,2.540424e+01,2.340591e+01,2.033942e+01,1.975877e+01,1.966024e+01,1.978989e+01,-6.207242e+00,2.563177e+01,2.287359e+01,2.021891e+01,1.993559e+01,1.963248e+01,1.898313e+01,1.856166e+01,1.372576e+01,1.342915e+01,1.362349e+01,1.346696e+01,1.294215e+01,1.354969e+01,9.514542e+00
7.680000e-11,2.410808e+01,2.546222e+01,2.573344e+01,2.614191e+01,2.521569e+01,2.387758e+01,2.043549e+01,1.977009e+01,1.968303e+01,1.977637e+01,-6.243819e+00,2.543797e+01,2.329458e+01,2.033919e+01,1.994071e+01,1.957975e+01,1.900787e+01,1.862534e+01,1.369560e+01,1.336815e+01,1.367482e+01,1.335850e+01,1.311221e+01,1.348101e+01,9.902578e+00
7.700000e-11,2.418553e+01,2.541734e+01,2.568030e+01,2.622682e+01,2.506322e+01,2.435583e+01,2.055031e+01,1.978530e+01,1.970664e+01,1.976122e+01,-6.272994e+00,2.524085e+01,2.374717e+01,2.047325e+01,1.993675e+01,1.953306e+01,1.905678e+01,1.868096e+01,1.367457e+01,1.331616e+01,1.370577e+01,1.325956e+01,1.328393e+01,1.335358e+01,1.034774e+01
7.720000e-11,2.426976e+01,2.538133e+01,2.564231e+01,2.627009e+01,2.496285e+01,2.481369e+01,2.068620e+01,1.980516e+01,1.972965e+01,1.974598e+01,-6.293294e+00,2.506195e+01,2.421404e+01,2.062223e+01,1.992604e+01,1.949547e+01,1.912414e+01,1.872565e+01,1.366222e+01,1.327580e+01,1.371460e+01,1.317823e+01,1.344284e+01,1.318895e+01,1.084881e+01
7.740000e-11,2.435439e+01,2.535664e+01,2.562121e+01,2.627126e+01,2.492444e+01,2.522294e+01,2.084545e+01,1.983033e+01,1.975089e+01,1.973211e+01,-6.303835e+00,2.491980e+01,2.467049e+01,2.078792e+01,1.991143e+01,1.946935e+01,1.920328e+01,1.875784e+01,1.365783e+01,1.324866e+01,1.370121e+01,1.312050e+01,1.357696e+01,1.301040e+01,1.139454e+01
7.760000e-11,2.443349e+01,2.534490e+01,2.561704e+01,2.623321e+01,2.495113e+01,2.555975e+01,2.103034e+01,1.986141e+01,1.976952e+01,1.972077e+01,-6.304389e+00,2.482831e+01,2.508878e+01,2.097268e+01,1.989613e+01,1.945623e+01,1.928718e+01,1.877725e+01,1.366048e+01,1.323528e+01,1.366711e+01,1.308985e+01,1.367756e+01,1.284098e+01,1.196151e+01
7.780000e-11,2.450197e+01,2.534675e+01,2.562836e+01,2.616177e+01,2.503938e+01,2.580842e+01,2.124336e+01,1.989888e+01,1.978503e+01,1.971283e+01,-6.295399e+00,2.479581e+01,2.544370e+01,2.117949e+01,1.988352e+01,1.945670e+01,1.936916e+01,1.878465e+01,1.366919e+01,1.323513e+01,1.361531e+01,1.308692e+01,1.373941e+01,1.270134e+01,1.251727e+01
7.800000e-11,2.455592e+01,2.536182e+01,2.565251e+01,2.606523e+01,2.517972e+01,2.596260e+01,2.148736e+01,1.994319e+01,1.979732e+01,1.970873e+01,-6.277935e+00,2.482462e+01,2.571692e+01,2.141188e+01,1.987699e+01,1.947041e+01,1.944334e+01,1.878167e+01,1.368299e+01,1.324676e+01,1.355006e+01,1.310974e+01,1.376076e+01,1.260773e+01,1.302793e+01
7.820000e-11,2.459287e+01,2.538875e+01,2.568597e+01,2.595371e+01,2.535806e+01,2.602461e+01,2.176581e+01,1.999475e+01,1.980663e+01,1.970855e+01,-6.253595e+00,2.491123e+01,2.589911e+01,2.167403e+01,1.987976e+01,1.949618e+01,1.950506e+01,1.877050e+01,1.370095e+01,1.326795e+01,1.347662e+01,1.315405e+01,1.374308e+01,1.257059e+01,1.346599e+01
7.840000e-11,2.461191e+01,2.542533e+01,2.572481e+01,2.583829e+01,2.555748e+01,2.600391e+01,2.208267e+01,2.005405e+01,1.981352e+01,1.971199e+01,-6.224365e+00,2.504679e+01,2.598976e+01,2.197062e+01,1.989477e+01,1.953213e+01,1.955110e+01,1.875361e+01,1.372225e+01,1.329604e+01,1.340080e+01,1.321390e+01,1.369075e+01,1.259385e+01,1.381467e+01
7.860000e-11,2.461358e+01,2.546867e+01,2.576511e+01,2.573006e+01,2.576037e+01,2.591558e+01,2.244177e+01,2.012171e+01,1.981883e+01,1.971851e+01,-6.192447e+00,2.521827e+01,2.599605e+01,2.230636e+01,1.992454e+01,1.957592e+01,1.957972e+01,1.873354e+01,1.374611e+01,1.332814e+01,1.332850e+01,1.328245e+01,1.361062e+01,1.267495e+01,1.406811e+01
7.880000e-11,2.459976e+01,2.551546e+01,2.580331e+01,2.563900e+01,2.595041e+01,2.577878e+01,2.284522e+01,2.019858e+01,1.982357e+01,1.972738e+01,-6.160079e+00,2.540997e+01,2.593127e+01,2.268484e+01,1.997115e+01,1.962497e+01,1.959065e+01,1.871259e+01,1.377181e+01,1.336143e+01,1.326525e+01,1.335265e+01,1.351150e+01,1.280564e+01,1.422903e+01
7.900000e-11,2.457337e+01,2.556225e+01,2.583653e+01,2.557307e+01,2.611402e+01,2.561528e+01,2.329074e+01,2.028585e+01,1.982893e+01,1.973779e+01,-6.129362e+00,2.560532e+01,2.581331e+01,2.310628e+01,2.003628e+01,1.967669e+01,1.958493e+01,1.869276e+01,1.379865e+01,1.339336e+01,1.321565e+01,1.341793e+01,1.340351e+01,1.297330e+01,1.430564e+01
7.920000e-11,2.453797e+01,2.560571e+01,2.586271e+01,2.553741e+01,2.624127e+01,2.544767e+01,2.376854e+01,2.038502e+01,1.983611e+01,1.974898e+01,-6.102109e+00,2.578874e+01,2.566317e+01,2.356465e+01,2.012117e+01,1.972873e+01,1.956472e+01,1.867556e+01,1.382592e+01,1.342186e+01,1.318302e+01,1.347281e+01,1.329717e+01,1.316276e+01,1.430908e+01
7.940000e-11,2.449746e+01,2.564287e+01,2.588075e+01,2.553403e+01,2.632607e+01,2.529731e+01,2.425951e+01,2.049796e+01,1.984634e+01,1.976028e+01,-6.079733e+00,2.594704e+01,2.550308e+01,2.404513e+01,2.022676e+01,1.977913e+01,1.953308e+01,1.866199e+01,1.385286e+01,1.344543e+01,1.316911e+01,1.351321e+01,1.320252e+01,1.335828e+01,1.425179e+01
7.960000e-11,2.445564e+01,2.567135e+01,2.589042e+01,2.556171e+01,2.636606e+01,2.518229e+01,2.473679e+01,2.062678e+01,1.986077e+01,1.977121e+01,-6.063175e+00,2.607035e+01,2.535451e+01,2.452409e+01,2.035376e+01,1.982646e+01,1.949367e+01,1.865258e+01,1.387870e+01,1.346318e+01,1.317402e+01,1.353669e+01,1.312810e+01,1.354527e+01,1.414655e+01
7.980000e-11,2.441597e+01,2.568951e+01,2.589233e+01,2.561639e+01,2.636225e+01,2.511581e+01,2.517075e+01,2.077378e+01,1.988046e+01,1.978150e+01,-6.052885e+00,2.615246e+01,2.523607e+01,2.497272e+01,2.050269e+01,1.986987e+01,1.945045e+01,1.864736e+01,1.390263e+01,1.347483e+01,1.319628e+01,1.354250e+01,1.308019e+01,1.371155e+01,1.400624e+01
8.000000e-11,2.438129e+01,2.569653e+01,2.588772e+01,2.569174e+01,2.631861e+01,2.510502e+01,2.553513e+01,2.094145e+01,1.990633e+01,1.979109e+01,-6.048839e+00,2.619076e+01,2.516166e+01,2.536287e+01,2.067402e+01,1.990911e+01,1.940739e+01,1.864601e+01,1.392385e+01,1.348065e+01,1.323305e+01,1.353150e+01,1.306223e+01,1.384798e+01,1.384370e+01
8.020000e-11,2.435370e+01,2.569241e+01,2.587824e+01,2.578000e+01,2.624166e+01,2.515072e+01,2.581146e+01,2.113246e+01,1.993916e+01,1.980012e+01,-6.050603e+00,2.618656e+01,2.513938e+01,2.567236e+01,2.086840e+01,1.994457e+01,1.936818e+01,1.864793e+01,1.394165e+01,1.348137e+01,1.328054e+01,1.350598e+01,1.307467e+01,1.394854e+01,1.367161e+01
8.040000e-11,2.433447e+01,2.567800e+01,2.586579e+01,2.587284e+01,2.614005e+01,2.524759e+01,2.599087e+01,2.134982e+01,1.997963e+01,1.980891e+01,-6.057420e+00,2.614519e+01,2.517105e+01,2.588799e+01,2.108683e+01,1.997716e+01,1.933596e+01,1.865237e+01,1.395541e+01,1.347801e+01,1.333434e+01,1.346940e+01,1.311504e+01,1.401012e+01,1.350218e+01
8.060000e-11,2.432407e+01,2.565485e+01,2.585226e+01,2.596219e+01,2.602393e+01,2.538522e+01,2.607352e+01,2.159703e+01,2.002837e+01,1.981788e+01,-6.068313e+00,2.607580e+01,2.525245e+01,2.600597e+01,2.133100e+01,2.000828e+01,1.931312e+01,1.865850e+01,1.396467e+01,1.347180e+01,1.338992e+01,1.342600e+01,1.317848e+01,1.403203e+01,1.334652e+01
8.080000e-11,2.432221e+01,2.562512e+01,2.583934e+01,2.604092e+01,2.590428e+01,2.554957e+01,2.606716e+01,2.187818e+01,2.008598e+01,1.982752e+01,-6.082198e+00,2.599080e+01,2.537431e+01,2.603084e+01,2.160347e+01,2.003977e+01,1.930120e+01,1.866555e+01,1.396920e+01,1.346401e+01,1.344298e+01,1.338044e+01,1.325834e+01,1.401574e+01,1.321396e+01
8.100000e-11,2.432798e+01,2.559137e+01,2.582836e+01,2.610337e+01,2.579192e+01,2.572487e+01,2.598549e+01,2.219767e+01,2.015321e+01,1.983834e+01,-6.097993e+00,2.590495e+01,2.552375e+01,2.597393e+01,2.190770e+01,2.007380e+01,1.930082e+01,1.867283e+01,1.396904e+01,1.345583e+01,1.348983e+01,1.333733e+01,1.334699e+01,1.396449e+01,1.311133e+01
8.120000e-11,2.433997e+01,2.555637e+01,2.582025e+01,2.614561e+01,2.569659e+01,2.589549e+01,2.584670e+01,2.255944e+01,2.023100e+01,1.985084e+01,-6.114706e+00,2.583358e+01,2.568605e+01,2.585186e+01,2.224762e+01,2.011284e+01,1.931171e+01,1.867984e+01,1.396449e+01,1.344831e+01,1.352754e+01,1.330084e+01,1.343660e+01,1.388312e+01,1.304254e+01
8.140000e-11,2.435645e+01,2.552285e+01,2.581542e+01,2.616560e+01,2.562598e+01,2.604758e+01,2.567214e+01,2.296506e+01,2.032060e+01,1.986544e+01,-6.131511e+00,2.579081e+01,2.584659e+01,2.568522e+01,2.262655e+01,2.015957e+01,1.933289e+01,1.868623e+01,1.395615e+01,1.344220e+01,1.355417e+01,1.327430e+01,1.351986e+01,1.377792e+01,1.300840e+01
8.160000e-11,2.437553e+01,2.549333e+01,2.581382e+01,2.616314e+01,2.558508e+01,2.617013e+01,2.548469e+01,2.341107e+01,2.042367e+01,1.988254e+01,-6.147796e+00,2.578807e+01,2.599238e+01,2.549690e+01,2.304508e+01,2.021685e+01,1.936276e+01,1.869186e+01,1.394487e+01,1.343799e+01,1.356873e+01,1.325994e+01,1.359048e+01,1.365642e+01,1.300679e+01
8.180000e-11,2.439534e+01,2.546987e+01,2.581501e+01,2.613976e+01,2.557578e+01,2.625558e+01,2.530684e+01,2.388603e+01,2.054233e+01,1.990246e+01,-6.163177e+00,2.583316e+01,2.611331e+01,2.531028e+01,2.349821e+01,2.028761e+01,1.939938e+01,1.869674e+01,1.393173e+01,1.343586e+01,1.357123e+01,1.325868e+01,1.364359e+01,1.352704e+01,1.303319e+01
8.200000e-11,2.441416e+01,2.545397e+01,2.581822e+01,2.609851e+01,2.559683e+01,2.629997e+01,2.515864e+01,2.436945e+01,2.067908e+01,1.992552e+01,-6.177499e+00,2.592987e+01,2.620276e+01,2.514705e+01,2.397275e+01,2.037473e+01,1.944066e+01,1.870103e+01,1.391798e+01,1.343573e+01,1.356256e+01,1.327018e+01,1.367588e+01,1.339862e+01,1.308132e+01
8.220000e-11,2.443057e+01,2.544642e+01,2.582251e+01,2.604369e+01,2.564423e+01,2.630277e+01,2.505587e+01,2.483410e+01,2.083683e+01,1.995204e+01,-6.190808e+00,2.607769e+01,2.625776e+01,2.502525e+01,2.444698e+01,2.048097e+01,1.948457e+01,1.870498e+01,1.390493e+01,1.343727e+01,1.354433e+01,1.329287e+01,1.368573e+01,1.327975e+01,1.314392e+01
8.240000e-11,2.444349e+01,2.544730e+01,2.582688e+01,2.598045e+01,2.571178e+01,2.626665e+01,2.500874e+01,2.525134e+01,2.101883e+01,1.998238e+01,-6.203310e+00,2.627219e+01,2.627882e+01,2.495780e+01,2.489370e+01,2.060877e+01,1.952933e+01,1.870888e+01,1.389389e+01,1.343999e+01,1.351874e+01,1.332422e+01,1.367314e+01,1.317807e+01,1.321358e+01
8.260000e-11,2.445231e+01,2.545599e+01,2.583039e+01,2.591440e+01,2.579189e+01,2.619714e+01,2.502125e+01,2.559690e+01,2.122868e+01,2.001699e+01,-6.215324e+00,2.650618e+01,2.626954e+01,2.495151e+01,2.528565e+01,2.076025e+01,1.957356e+01,1.871307e+01,1.388610e+01,1.344332e+01,1.348837e+01,1.336100e+01,1.363970e+01,1.309956e+01,1.328339e+01
8.280000e-11,2.445679e+01,2.547129e+01,2.583231e+01,2.585112e+01,2.587646e+01,2.610217e+01,2.509119e+01,2.585473e+01,2.147048e+01,2.005645e+01,-6.227237e+00,2.677130e+01,2.623611e+01,2.500691e+01,2.560089e+01,2.093725e+01,1.961636e+01,1.871783e+01,1.388261e+01,1.344668e+01,1.345594e+01,1.339965e+01,1.358838e+01,1.304809e+01,1.334749e+01
8.300000e-11,2.445715e+01,2.549151e+01,2.583214e+01,2.579567e+01,2.595767e+01,2.599149e+01,2.521074e+01,2.601827e+01,2.174890e+01,2.010154e+01,-6.239461e+00,2.705956e+01,2.618665e+01,2.511847e+01,2.582594e+01,2.114152e+01,1.965734e+01,1.872344e+01,1.388426e+01,1.344958e+01,1.342414e+01,1.343656e+01,1.352341e+01,1.302506e+01,1.340144e+01
8.320000e-11,2.445390e+01,2.551468e+01,2.582969e+01,2.575218e+01,2.602866e+01,2.587596e+01,2.536765e+01,2.608965e+01,2.206907e+01,2.015327e+01,-6.252402e+00,2.736514e+01,2.613054e+01,2.527554e+01,2.595650e+01,2.137501e+01,1.969663e+01,1.873011e+01,1.389164e+01,1.345162e+01,1.339534e+01,1.346845e+01,1.344989e+01,1.302950e+01,1.344232e+01
8.340000e-11,2.444783e+01,2.553871e+01,2.582509e+01,2.572349e+01,2.608405e+01,2.576651e+01,2.554686e+01,2.607817e+01,2.243589e+01,2.021291e+01,-6.266453e+00,2.768543e+01,2.607762e+01,2.546379e+01,2.599656e+01,2.164021e+01,1.973487e+01,1.873798e+01,1.390509e+01,1.345262e+01,1.337153e+01,1.349257e+01,1.337353e+01,1.305827e+01,1.346876e+01
8.360000e-11,2.443986e+01,2.556157e+01,2.581876e+01,2.571096e+01,2.612021e+01,2.567320e+01,2.573238e+01,2.599871e+01,2.285230e+01,2.028211e+01,-6.281990e+00,2.802122e+01,2.603740e+01,2.566706e+01,2.595689e+01,2.194020e+01,1.977313e+01,1.874717e+01,1.392474e+01,1.345257e+01,1.335406e+01,1.350695e+01,1.330010e+01,1.310654e+01,1.348078e+01
8.380000e-11,2.443097e+01,2.558147e+01,2.581135e+01,2.571446e+01,2.613539e+01,2.560414e+01,2.590912e+01,2.587021e+01,2.331629e+01,2.036283e+01,-6.299384e+00,2.837600e+01,2.601826e+01,2.586931e+01,2.585352e+01,2.227836e+01,1.981287e+01,1.875774e+01,1.395053e+01,1.345166e+01,1.334368e+01,1.351044e+01,1.323503e+01,1.316842e+01,1.347957e+01
8.400000e-11,2.442210e+01,2.559699e+01,2.580367e+01,2.573243e+01,2.612969e+01,2.556481e+01,2.606432e+01,2.571418e+01,2.381732e+01,2.045739e+01,-6.319028e+00,2.875456e+01,2.602685e+01,2.605638e+01,2.570625e+01,2.265732e+01,1.985586e+01,1.876975e+01,1.398234e+01,1.345029e+01,1.334046e+01,1.350286e+01,1.318288e+01,1.323754e+01,1.346722e+01
8.420000e-11,2.441406e+01,2.560716e+01,2.579658e+01,2.576219e+01,2.610493e+01,2.555756e+01,2.618840e+01,2.555294e+01,2.433432e+01,2.056843e+01,-6.341354e+00,2.916067e+01,2.606767e+01,2.621711e+01,2.553717e+01,2.307680e+01,1.990410e+01,1.878325e+01,1.402004e+01,1.344898e+01,1.334386e+01,1.348491e+01,1.314700e+01,1.330773e+01,1.344641e+01
8.440000e-11,2.440747e+01,2.561150e+01,2.579089e+01,2.580021e+01,2.606441e+01,2.558155e+01,2.627527e+01,2.540757e+01,2.483768e+01,2.069877e+01,-6.366852e+00,2.959424e+01,2.614293e+01,2.634391e+01,2.536879e+01,2.353081e+01,1.995970e+01,1.879834e+01,1.406358e+01,1.344837e+01,1.335283e+01,1.345812e+01,1.312926e+01,1.337348e+01,1.342014e+01
8.460000e-11,2.440276e+01,2.561006e+01,2.578729e+01,2.584255e+01,2.601257e+01,2.563305e+01,2.632231e+01,2.529582e+01,2.529507e+01,2.085142e+01,-6.396077e+00,3.004840e+01,2.625276e+01,2.643280e+01,2.522206e+01,2.400517e+01,2.002476e+01,1.881515e+01,1.411305e+01,1.344916e+01,1.336596e+01,1.342475e+01,1.312991e+01,1.343034e+01,1.339146e+01
8.480000e-11,2.440009e+01,2.560336e+01,2.578625e+01,2.588526e+01,2.595463e+01,2.570600e+01,2.633002e+01,2.523046e+01,2.567837e+01,2.102953e+01,-6.429658e+00,3.050798e+01,2.639556e+01,2.648308e+01,2.511444e+01,2.447736e+01,2.010116e+01,1.883387e+01,1.416880e+01,1.345203e+01,1.338163e+01,1.338753e+01,1.314769e+01,1.347511e+01,1.336320e+01
8.500000e-11,2.439943e+01,2.559232e+01,2.578798e+01,2.592467e+01,2.589609e+01,2.579282e+01,2.630163e+01,2.521819e+01,2.596831e+01,2.123653e+01,-6.468294e+00,3.095083e+01,2.656861e+01,2.649693e+01,2.505839e+01,2.491974e+01,2.019041e+01,1.885474e+01,1.423146e+01,1.345762e+01,1.339819e+01,1.334951e+01,1.318003e+01,1.350592e+01,1.333778e+01
8.520000e-11,2.440057e+01,2.557816e+01,2.579241e+01,2.595775e+01,2.584224e+01,2.588526e+01,2.624269e+01,2.525938e+01,2.615594e+01,2.147631e+01,-6.512761e+00,3.135193e+01,2.676877e+01,2.647897e+01,2.506039e+01,2.530509e+01,2.029346e+01,1.887804e+01,1.430201e+01,1.346649e+01,1.341413e+01,1.331373e+01,1.322334e+01,1.352218e+01,1.331707e+01
8.540000e-11,2.440313e+01,2.556229e+01,2.579921e+01,2.598227e+01,2.579774e+01,2.597525e+01,2.616057e+01,2.534848e+01,2.624174e+01,2.175344e+01,-6.563923e+00,3.168844e+01,2.699312e+01,2.643578e+01,2.512065e+01,2.561173e+01,2.041063e+01,1.890407e+01,1.438188e+01,1.347910e+01,1.342817e+01,1.328302e+01,1.327344e+01,1.352442e+01,1.330227e+01
8.560000e-11,2.440664e+01,2.554618e+01,2.580780e+01,2.599690e+01,2.576613e+01,2.605561e+01,2.606399e+01,2.547511e+01,2.623378e+01,2.207307e+01,-6.622750e+00,3.194366e+01,2.723967e+01,2.637549e+01,2.523338e+01,2.582650e+01,2.054165e+01,1.893316e+01,1.447304e+01,1.349576e+01,1.343939e+01,1.325970e+01,1.332599e+01,1.351415e+01,1.329392e+01
8.580000e-11,2.441063e+01,2.553121e+01,2.581744e+01,2.600127e+01,2.574963e+01,2.612053e+01,2.596230e+01,2.562564e+01,2.614606e+01,2.244030e+01,-6.690340e+00,3.210886e+01,2.750780e+01,2.630729e+01,2.538776e+01,2.594526e+01,2.068578e+01,1.896563e+01,1.457807e+01,1.351674e+01,1.344730e+01,1.324546e+01,1.337681e+01,1.349361e+01,1.329193e+01
8.600000e-11,2.441459e+01,2.551859e+01,2.582728e+01,2.599591e+01,2.574893e+01,2.616593e+01,2.586477e+01,2.578498e+01,2.599719e+01,2.285848e+01,-6.767914e+00,3.218327e+01,2.779851e+01,2.624085e+01,2.556950e+01,2.597191e+01,2.084204e+01,1.900176e+01,1.470030e+01,1.354222e+01,1.345182e+01,1.324118e+01,1.342224e+01,1.346553e+01,1.329566e+01
8.620000e-11,2.441811e+01,2.550924e+01,2.583648e+01,2.598210e+01,2.576324e+01,2.618952e+01,2.577977e+01,2.593845e+01,2.580917e+01,2.332615e+01,-6.856732e+00,3.217311e+01,2.811440e+01,2.618568e+01,2.576263e+01,2.591684e+01,2.100945e+01,1.904183e+01,1.484388e+01,1.357237e+01,1.345329e+01,1.324691e+01,1.345937e+01,1.343288e+01,1.330402e+01
8.640000e-11,2.442087e+01,2.550374e+01,2.584425e+01,2.596177e+01,2.579046e+01,2.619085e+01,2.571403e+01,2.607318e+01,2.560598e+01,2.383343e+01,-6.957899e+00,3.209038e+01,2.845910e+01,2.615048e+01,2.595149e+01,2.579547e+01,2.118732e+01,1.908609e+01,1.501378e+01,1.360741e+01,1.345241e+01,1.326190e+01,1.348617e+01,1.339868e+01,1.331568e+01
8.660000e-11,2.442266e+01,2.550231e+01,2.584993e+01,2.593722e+01,2.582745e+01,2.617117e+01,2.567207e+01,2.617918e+01,2.541159e+01,2.436000e+01,-7.072000e+00,3.195174e+01,2.883621e+01,2.614253e+01,2.612229e+01,2.562687e+01,2.137547e+01,1.913481e+01,1.521563e+01,1.364769e+01,1.345014e+01,1.328468e+01,1.350155e+01,1.336569e+01,1.332917e+01
8.680000e-11,2.442339e+01,2.550480e+01,2.585308e+01,2.591097e+01,2.587039e+01,2.613328e+01,2.565587e+01,2.624980e+01,2.524772e+01,2.487713e+01,-7.198614e+00,3.177717e+01,2.924717e+01,2.616725e+01,2.626416e+01,2.543220e+01,2.157440e+01,1.918828e+01,1.545542e+01,1.369373e+01,1.344763e+01,1.331330e+01,1.350534e+01,1.333632e+01,1.334303e+01
8.700000e-11,2.442312e+01,2.551071e+01,2.585346e+01,2.588548e+01,2.591523e+01,2.608119e+01,2.566482e+01,2.628190e+01,2.513172e+01,2.535384e+01,-7.335810e+00,3.158847e+01,2.968860e+01,2.622794e+01,2.636967e+01,2.523303e+01,2.178540e+01,1.924687e+01,1.573892e+01,1.374627e+01,1.344612e+01,1.334544e+01,1.349822e+01,1.331238e+01,1.335598e+01
8.720000e-11,2.442200e+01,2.551929e+01,2.585111e+01,2.586295e+01,2.595798e+01,2.601985e+01,2.569598e+01,2.627568e+01,2.507505e+01,2.576406e+01,-7.479780e+00,3.140732e+01,3.014975e+01,2.632582e+01,2.643485e+01,2.504941e+01,2.201055e+01,1.931106e+01,1.607063e+01,1.380636e+01,1.344680e+01,1.337868e+01,1.348161e+01,1.329508e+01,1.336695e+01
8.740000e-11,2.442025e+01,2.552961e+01,2.584628e+01,2.584517e+01,2.599513e+01,2.595474e+01,2.574457e+01,2.623442e+01,2.508248e+01,2.609139e+01,-7.624703e+00,3.125332e+01,3.061165e+01,2.646025e+01,2.645902e+01,2.489818e+01,2.225256e+01,1.938148e+01,1.645210e+01,1.387535e+01,1.345077e+01,1.341070e+01,1.345751e+01,1.328494e+01,1.337519e+01
