time,"P(B0|X4)","P(B1|X3)","P(B1|X4)","P(B2|X4)","P(B0|X6)","P(B1|X6)","P(B2|X6)"
7.595000e-10,2.011830e-03,1.335751e+01,8.220834e-02,8.380547e-02,2.011763e-03,8.220526e-02,8.380233e-02
7.600000e-10,2.011829e-03,1.335751e+01,8.220821e-02,8.380533e-02,2.011762e-03,8.220525e-02,8.380232e-02
7.605000e-10,2.011831e-03,1.335751e+01,8.220808e-02,8.380520e-02,2.011761e-03,8.220523e-02,8.380230e-02
7.610000e-10,2.011830e-03,1.335751e+01,8.220795e-02,8.380508e-02,2.011761e-03,8.220522e-02,8.380229e-02
7.615000e-10,2.011825e-03,1.335751e+01,8.220784e-02,8.380496e-02,2.011761e-03,8.220521e-02,8.380228e-02
7.620000e-10,2.011818e-03,1.335751e+01,8.220772e-02,8.380484e-02,2.011761e-03,8.220520e-02,8.380227e-02
7.625000e-10,2.011814e-03,1.335751e+01,8.220762e-02,8.380473e-02,2.011761e-03,8.220519e-02,8.380226e-02
7.630000e-10,2.011814e-03,1.335751e+01,8.220751e-02,8.380462e-02,2.011760e-03,8.220518e-02,8.380225e-02
7.635000e-10,2.011815e-03,1.335751e+01,8.220741e-02,8.380452e-02,2.011760e-03,8.220517e-02,8.380224e-02
7.640000e-10,2.011814e-03,1.335751e+01,8.220731e-02,8.380442e-02,2.011760e-03,8.220516e-02,8.380223e-02
7.645000e-10,2.011810e-03,1.335751e+01,8.220722e-02,8.380433e-02,2.011760e-03,8.220515e-02,8.380222e-02
7.650000e-10,2.011805e-03,1.335751e+01,8.220713e-02,8.380424e-02,2.011760e-03,8.220514e-02,8.380221e-02
7.655000e-10,2.011802e-03,1.335751e+01,8.220705e-02,8.380415e-02,2.011760e-03,8.220513e-02,8.380220e-02
7.660000e-10,2.011802e-03,1.335751e+01,8.220696e-02,8.380406e-02,2.011759e-03,8.220513e-02,8.380220e-02
7.665000e-10,2.011802e-03,1.335751e+01,8.220688e-02,8.380399e-02,2.011759e-03,8.220512e-02,8.380219e-02
7.670000e-10,2.011801e-03,1.335751e+01,8.220681e-02,8.380391e-02,2.011759e-03,8.220511e-02,8.380218e-02
7.675000e-10,2.011798e-03,1.335751e+01,8.220673e-02,8.380383e-02,2.011759e-03,8.220511e-02,8.380217e-02
7.680000e-10,2.011794e-03,1.335751e+01,8.220666e-02,8.380376e-02,2.011759e-03,8.220510e-02,8.380217e-02
7.685000e-10,2.011792e-03,1.335751e+01,8.220660e-02,8.380369e-02,2.011758e-03,8.220509e-02,8.380216e-02
7.690000e-10,2.011792e-03,1.335751e+01,8.220653e-02,8.380363e-02,2.011758e-03,8.220509e-02,8.380215e-02
7.695000e-10,2.011792e-03,1.335751e+01,8.220647e-02,8.380356e-02,2.011758e-03,8.220508e-02,8.380215e-02
7.700000e-10,2.011791e-03,1.335751e+01,8.220641e-02,8.380350e-02,2.011758e-03,8.220507e-02,8.380214e-02
7.705000e-10,2.011788e-03,1.335751e+01,8.220635e-02,8.380344e-02,2.011758e-03,8.220507e-02,8.380214e-02
7.710000e-10,2.011785e-03,1.335751e+01,8.220630e-02,8.380339e-02,2.011758e-03,8.220506e-02,8.380213e-02
7.715000e-10,2.011784e-03,1.335751e+01,8.220624e-02,8.380333e-02,2.011758e-03,8.220506e-02,8.380213e-02
7.720000e-10,2.011784e-03,1.335751e+01,8.220619e-02,8.380328e-02,2.011757e-03,8.220505e-02,8.380212e-02
7.725000e-10,2.011784e-03,1.335751e+01,8.220614e-02,8.380323e-02,2.011757e-03,8.220505e-02,8.380212e-02
7.730000e-10,2.011783e-03,1.335751e+01,8.220609e-02,8.380318e-02,2.011757e-03,8.220504e-02,8.380211e-02
7.735000e-10,2.011781e-03,1.335751e+01,8.220605e-02,8.380313e-02,2.011757e-03,8.220504e-02,8.380211e-02
7.740000e-10,2.011779e-03,1.335751e+01,8.220601e-02,8.380309e-02,2.011757e-03,8.220504e-02,8.380210e-02
7.745000e-10,2.011778e-03,1.335751e+01,8.220596e-02,8.380305e-02,2.011757e-03,8.220503e-02,8.380210e-02
7.750000e-10,2.011778e-03,1.335751e+01,8.220592e-02,8.380301e-02,2.011757e-03,8.220503e-02,8.380210e-02
7.755000e-10,2.011778e-03,1.335751e+01,8.220588e-02,8.380297e-02,2.011757e-03,8.220502e-02,8.380209e-02
7.760000e-10,2.011777e-03,1.335751e+01,8.220585e-02,8.380293e-02,2.011757e-03,8.220502e-02,8.380209e-02
7.765000e-10,2.011775e-03,1.335751e+01,8.220581e-02,8.380289e-02,2.011757e-03,8.220502e-02,8.380208e-02
7.770000e-10,2.011774e-03,1.335751e+01,8.220578e-02,8.380286e-02,2.011757e-03,8.220501e-02,8.380208e-02
7.775000e-10,2.011773e-03,1.335751e+01,8.220574e-02,8.380282e-02,2.011756e-03,8.220501e-02,8.380208e-02
7.780000e-10,2.011773e-03,1.335751e+01,8.220571e-02,8.380279e-02,2.011756e-03,8.220501e-02,8.380207e-02
7.785000e-10,2.011773e-03,1.335751e+01,8.220568e-02,8.380276e-02,2.011756e-03,8.220501e-02,8.380207e-02
7.790000e-10,2.011772e-03,1.335751e+01,8.220565e-02,8.380273e-02,2.011756e-03,8.220500e-02,8.380207e-02
7.795000e-10,2.011771e-03,1.335751e+01,8.220562e-02,8.380270e-02,2.011756e-03,8.220500e-02,8.380207e-02
7.800000e-10,2.011770e-03,1.335751e+01,8.220560e-02,8.380268e-02,2.011756e-03,8.220500e-02,8.380206e-02
7.805000e-10,2.011769e-03,1.335751e+01,8.220557e-02,8.380265e-02,2.011756e-03,8.220499e-02,8.380206e-02
7.810000e-10,2.011769e-03,1.335751e+01,8.220555e-02,8.380262e-02,2.011756e-03,8.220499e-02,8.380206e-02
7.815000e-10,2.011769e-03,1.335751e+01,8.220552e-02,8.380260e-02,2.011756e-03,8.220499e-02,8.380206e-02
7.820000e-10,2.011768e-03,1.335751e+01,8.220550e-02,8.380258e-02,2.011756e-03,8.220499e-02,8.380205e-02
7.825000e-10,2.011767e-03,1.335751e+01,8.220548e-02,8.380255e-02,2.011756e-03,8.220499e-02,8.380205e-02
7.830000e-10,2.011766e-03,1.335751e+01,8.220546e-02,8.380253e-02,2.011756e-03,8.220498e-02,8.380205e-02
7.835000e-10,2.011766e-03,1.335751e+01,8.220544e-02,8.380251e-02,2.011756e-03,8.220498e-02,8.380205e-02
7.840000e-10,2.011766e-03,1.335751e+01,8.220542e-02,8.380249e-02,2.011756e-03,8.220498e-02,8.380205e-02
7.845000e-10,2.011766e-03,1.335751e+01,8.220540e-02,8.380247e-02,2.011756e-03,8.220498e-02,8.380204e-02
7.850000e-10,2.011765e-03,1.335751e+01,8.220538e-02,8.380245e-02,2.011756e-03,8.220498e-02,8.380204e-02
7.855000e-10,2.011764e-03,1.335751e+01,8.220536e-02,8.380244e-02,2.011756e-03,8.220497e-02,8.380204e-02
7.860000e-10,2.011764e-03,1.335751e+01,8.220535e-02,8.380242e-02,2.011756e-03,8.220497e-02,8.380204e-02
7.865000e-10,2.011764e-03,1.335751e+01,8.220533e-02,8.380240e-02,2.011756e-03,8.220497e-02,8.380204e-02
7.870000e-10,2.011764e-03,1.335752e+01,8.220531e-02,8.380239e-02,2.011755e-03,8.220497e-02,8.380204e-02
7.875000e-10,2.011764e-03,1.335752e+01,8.220530e-02,8.380237e-02,2.011755e-03,8.220497e-02,8.380203e-02
7.880000e-10,2.011763e-03,1.335752e+01,8.220528e-02,8.380236e-02,2.011755e-03,8.220497e-02,8.380203e-02
7.885000e-10,2.011762e-03,1.335752e+01,8.220527e-02,8.380234e-02,2.011755e-03,8.220497e-02,8.380203e-02
7.890000e-10,2.011762e-03,1.335752e+01,8.220526e-02,8.380233e-02,2.011755e-03,8.220496e-02,8.380203e-02
7.895000e-10,2.011762e-03,1.335752e+01,8.220525e-02,8.380232e-02,2.011755e-03,8.220496e-02,8.380203e-02
7.900000e-10,2.011762e-03,1.335752e+01,8.220523e-02,8.380230e-02,2.011755e-03,8.220496e-02,8.380203e-02
7.905000e-10,2.011762e-03,1.335752e+01,8.220522e-02,8.380229e-02,2.011755e-03,8.220496e-02,8.380203e-02
7.910000e-10,2.011761e-03,1.335752e+01,8.220521e-02,8.380228e-02,2.011755e-03,8.220496e-02,8.380203e-02
7.915000e-10,2.011761e-03,1.335752e+01,8.220520e-02,8.380227e-02,2.011755e-03,8.220496e-02,8.380202e-02
7.920000e-10,2.011760e-03,1.335752e+01,8.220519e-02,8.380226e-02,2.011755e-03,8.220496e-02,8.380202e-02
7.925000e-10,2.011760e-03,1.335752e+01,8.220518e-02,8.380225e-02,2.011755e-03,8.220496e-02,8.380202e-02
7.930000e-10,2.011760e-03,1.335752e+01,8.220517e-02,8.380224e-02,2.011755e-03,8.220496e-02,8.380202e-02
7.935000e-10,2.011760e-03,1.335752e+01,8.220516e-02,8.380223e-02,2.011755e-03,8.220496e-02,8.380202e-02
7.940000e-10,2.011760e-03,1.335752e+01,8.220515e-02,8.380222e-02,2.011755e-03,8.220495e-02,8.380202e-02
7.945000e-10,2.011759e-03,1.335752e+01,8.220514e-02,8.380221e-02,2.011755e-03,8.220495e-02,8.380202e-02
7.950000e-10,2.011759e-03,1.335752e+01,8.220513e-02,8.380220e-02,2.011755e-03,8.220495e-02,8.380202e-02
7.955000e-10,2.011759e-03,1.335752e+01,8.220513e-02,8.380220e-02,2.011755e-03,8.220495e-02,8.380202e-02
7.960000e-10,2.011759e-03,1.335752e+01,8.220512e-02,8.380219e-02,2.011755e-03,8.220495e-02,8.380202e-02
7.965000e-10,2.011759e-03,1.335752e+01,8.220511e-02,8.380218e-02,2.011755e-03,8.220495e-02,8.380202e-02
7.970000e-10,2.011759e-03,1.335752e+01,8.220511e-02,8.380217e-02,2.011755e-03,8.220495e-02,8.380202e-02
7.975000e-10,2.011758e-03,1.335752e+01,8.220510e-02,8.380217e-02,2.011755e-03,8.220495e-02,8.380202e-02
7.980000e-10,2.011758e-03,1.335752e+01,8.220509e-02,8.380216e-02,2.011755e-03,8.220495e-02,8.380201e-02
7.985000e-10,2.011758e-03,1.335752e+01,8.220509e-02,8.380215e-02,2.011755e-03,8.220495e-02,8.380201e-02
7.990000e-10,2.011758e-03,1.335752e+01,8.220508e-02,8.380215e-02,2.011755e-03,8.220495e-02,8.380201e-02
7.995000e-10,2.011758e-03,1.335752e+01,8.220507e-02,8.380214e-02,2.011755e-03,8.220495e-02,8.380201e-02
8.000000e-10,2.011758e-03,1.335752e+01,8.220507e-02,8.380214e-02,2.011755e-03,8.220495e-02,8.380201e-02
8.005000e-10,2.011758e-03,1.335752e+01,8.220506e-02,8.380213e-02,2.011755e-03,8.220495e-02,8.380201e-02
8.010000e-10,2.011758e-03,1.335752e+01,8.220506e-02,8.380213e-02,2.011755e-03,8.220495e-02,8.380201e-02
8.015000e-10,2.011758e-03,1.335752e+01,8.220505e-02,8.380212e-02,2.011755e-03,8.220495e-02,8.380201e-02
8.020000e-10,2.011757e-03,1.335752e+01,8.220505e-02,8.380212e-02,2.011755e-03,8.220495e-02,8.380201e-02
8.025000e-10,2.011757e-03,1.335752e+01,8.220504e-02,8.380211e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.030000e-10,2.011757e-03,1.335752e+01,8.220504e-02,8.380211e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.035000e-10,2.011757e-03,1.335752e+01,8.220504e-02,8.380210e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.040000e-10,2.011757e-03,1.335752e+01,8.220503e-02,8.380210e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.045000e-10,2.011757e-03,1.335752e+01,8.220503e-02,8.380209e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.050000e-10,2.011757e-03,1.335752e+01,8.220502e-02,8.380209e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.055000e-10,2.011757e-03,1.335752e+01,8.220502e-02,8.380209e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.060000e-10,2.011757e-03,1.335752e+01,8.220502e-02,8.380208e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.065000e-10,2.011757e-03,1.335752e+01,8.220501e-02,8.380208e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.070000e-10,2.011756e-03,1.335752e+01,8.220501e-02,8.380208e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.075000e-10,2.011756e-03,1.335752e+01,8.220501e-02,8.380207e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.080000e-10,2.011756e-03,1.335752e+01,8.220501e-02,8.380207e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.085000e-10,2.011756e-03,1.335752e+01,8.220500e-02,8.380207e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.090000e-10,2.011756e-03,1.335752e+01,8.220500e-02,8.380207e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.095000e-10,2.011756e-03,1.335752e+01,8.220500e-02,8.380206e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.100000e-10,2.011756e-03,1.335752e+01,8.220499e-02,8.380206e-02,2.011755e-03,8.220494e-02,8.380201e-02
8.105000e-10,2.011756e-03,1.335752e+01,8.220499e-02,8.380206e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.110000e-10,2.011756e-03,1.335752e+01,8.220499e-02,8.380206e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.115000e-10,2.011756e-03,1.335752e+01,8.220499e-02,8.380205e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.120000e-10,2.011756e-03,1.335752e+01,8.220499e-02,8.380205e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.125000e-10,2.011756e-03,1.335752e+01,8.220498e-02,8.380205e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.130000e-10,2.011756e-03,1.335752e+01,8.220498e-02,8.380205e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.135000e-10,2.011756e-03,1.335752e+01,8.220498e-02,8.380205e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.140000e-10,2.011756e-03,1.335752e+01,8.220498e-02,8.380204e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.145000e-10,2.011756e-03,1.335752e+01,8.220498e-02,8.380204e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.150000e-10,2.011756e-03,1.335752e+01,8.220497e-02,8.380204e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.155000e-10,2.011756e-03,1.335752e+01,8.220497e-02,8.380204e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.160000e-10,2.011756e-03,1.335752e+01,8.220497e-02,8.380204e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.165000e-10,2.011756e-03,1.335752e+01,8.220497e-02,8.380204e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.170000e-10,2.011755e-03,1.335752e+01,8.220497e-02,8.380203e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.175000e-10,2.011755e-03,1.335752e+01,8.220497e-02,8.380203e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.180000e-10,2.011755e-03,1.335752e+01,8.220497e-02,8.380203e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.185000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380203e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.190000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380203e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.195000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380203e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.200000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380203e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.205000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380203e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.210000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.215000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.220000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.225000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.230000e-10,2.011755e-03,1.335752e+01,8.220496e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.235000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.240000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.245000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.250000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.255000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.260000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.265000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.270000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380202e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.275000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.280000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.285000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.290000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.295000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.300000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.305000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.310000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.315000e-10,2.011755e-03,1.335752e+01,8.220495e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.320000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.325000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.330000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.335000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220494e-02,8.380200e-02
8.340000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.345000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.350000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.355000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.360000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.365000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.370000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.375000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.380000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.385000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.390000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.395000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380201e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.400000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.405000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.410000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.415000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.420000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.425000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.430000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.435000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.440000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.445000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.450000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.455000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.460000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.465000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.470000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.475000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.480000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.485000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.490000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.495000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.500000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.505000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.510000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.515000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.520000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.525000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.530000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.535000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.540000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.545000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.550000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.555000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.560000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.565000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.570000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.575000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.580000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.585000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.590000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.595000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.600000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.605000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.610000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.615000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.620000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.625000e-10,2.011755e-03,1.335752e+01,8.220494e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.630000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.635000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.640000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.645000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.650000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.655000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.660000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.665000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
8.670000e-10,2.011755e-03,1.335752e+01,8.220493e-02,8.380200e-02,2.011755e-03,8.220493e-02,8.380200e-02
