time,"P(B5|X9)","P(B1|X9)","P(B3|X9)","P(B2|X11)","P(B1|X12)"
1.806000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.808000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.810000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.812000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.814000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.816000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.818000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.820000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.822000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.824000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.826000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.828000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.830000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.832000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.834000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.836000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.838000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.840000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.842000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.844000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.846000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.848000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.850000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.852000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.854000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.856000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.858000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.860000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.862000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.864000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.866000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.868000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.870000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.872000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.874000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.876000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.878000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.880000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.882000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.884000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.886000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.888000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.890000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.892000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.894000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.896000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.898000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.900000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.902000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.904000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.906000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.908000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.910000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.912000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.914000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.916000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.918000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.920000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.922000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.924000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.926000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.928000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.930000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.932000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.934000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.936000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.938000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.940000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.942000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.944000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.946000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.948000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.950000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.952000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.954000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.956000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.958000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.960000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.962000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.964000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.966000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.968000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.970000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.972000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.974000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.976000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.978000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.980000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.982000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.984000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.986000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.988000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.990000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.992000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.994000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.996000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
1.998000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.000000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.002000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.004000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.006000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.008000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.010000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.012000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.014000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.016000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.018000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.020000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.022000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.024000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.026000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.028000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.030000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.032000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.034000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.036000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.038000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.040000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.042000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.044000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.046000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.048000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.050000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.052000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.054000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.056000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.058000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.060000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.062000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.064000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.066000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.068000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.070000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.072000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.074000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.076000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.078000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.080000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.082000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.084000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.086000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.088000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.090000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.092000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.094000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.096000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.098000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.100000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.102000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.104000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.106000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.108000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.110000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.112000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.114000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.116000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.118000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.120000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.122000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.124000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.126000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.128000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.130000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.132000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.134000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.136000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.138000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.140000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.142000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.144000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.146000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.148000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.150000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.152000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.154000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.156000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.158000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.160000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.162000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.164000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.166000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.168000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.170000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.172000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.174000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.176000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.178000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.180000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.182000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.184000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.186000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.188000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.190000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.192000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.194000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.196000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.198000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.200000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.202000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.204000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.206000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.208000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.210000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.212000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.214000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.216000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.218000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.220000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.222000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.224000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.226000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.228000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.230000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.232000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.234000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.236000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.238000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.240000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.242000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.244000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.246000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.248000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.250000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.252000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.254000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.256000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.258000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.260000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.262000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.264000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.266000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.268000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.270000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.272000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.274000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.276000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.278000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.280000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.282000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.284000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.286000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.288000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.290000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.292000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.294000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.296000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.298000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.300000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.302000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.304000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.306000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.308000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.310000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.312000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.314000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.316000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.318000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.320000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.322000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.324000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.326000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.328000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.330000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.332000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.334000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.336000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.338000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.340000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.342000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.344000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.346000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.348000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.350000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.352000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.354000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.356000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.358000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.360000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.362000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.364000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.366000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.368000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.370000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
2.372000e-10,2.610945e+01,-6.032426e+00,2.611328e+01,1.963547e+01,1.963142e+01
