time,"P(B1|X1)","P(B1|X5)","P(B5|X9)","P(B1|X9)","P(B1|X6)","P(B1|X8)","P(B2|X9)","P(B3|X9)","P(B4|X9)","P(B6|X9)","P(B1|X12)"
4.132000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.134000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.136000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.138000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.140000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.142000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.144000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.146000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.148000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.150000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.152000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.154000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.156000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.158000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.160000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.162000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.164000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.166000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.168000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.170000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.172000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.174000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.176000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.178000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.180000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.182000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.184000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.186000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.188000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.190000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.192000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.194000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.196000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.198000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.200000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.202000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.204000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.206000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.208000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.210000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.212000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.214000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.216000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.218000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.220000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.222000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.224000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.226000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.228000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.230000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.232000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.234000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.236000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.238000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.240000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.242000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.244000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.246000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.248000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.250000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.252000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.254000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.256000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.258000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.260000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.262000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.264000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.266000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.268000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.270000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.272000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.274000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.276000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.278000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.280000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.282000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.284000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.286000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.288000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.290000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.292000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.294000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.296000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.298000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.300000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.302000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.304000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.306000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.308000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.310000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.312000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.314000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.316000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.318000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.320000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.322000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.324000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.326000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.328000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.330000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.332000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.334000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.336000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.338000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.340000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.342000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.344000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.346000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.348000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.350000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.352000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.354000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.356000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.358000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.360000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.362000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.364000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.366000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.368000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.370000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.372000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.374000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.376000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.378000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.380000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.382000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.384000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.386000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.388000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.390000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.392000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.394000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.396000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.398000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.400000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.402000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.404000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.406000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.408000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.410000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.412000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.414000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
4.416000e-10,3.200203e+01,3.219596e+01,3.208723e+01,-6.399883e+00,2.571738e+01,2.590997e+01,2.581394e+01,2.561097e+01,2.552887e+01,2.575677e+01,2.591409e+01
